"W34.8","Discharge from other and unspecified firearms, Other Specified Area",,,"-","Tidak Menular"
"W34.9","Discharge from other and unspecified firearms, Unspecified Place",,,"-","Tidak Menular"
"W35","Explosion and rupture of boiler",,,"-","Tidak Menular"
"W35.0","Explosion and rupture of boiler, Home",,,"-","Tidak Menular"
"W35.1","Explosion and rupture of boiler, Residential Institution",,,"-","Tidak Menular"
"W35.2","Explosion and rupture of boiler, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W35.3","Explosion and rupture of boiler, Sports and Athletic Areas",,,"-","Tidak Menular"
"W35.4","Explosion and rupture of boiler, Street and Highway",,,"-","Tidak Menular"
"W35.5","Explosion and rupture of boiler, Trade and Service Area",,,"-","Tidak Menular"
"W35.6","Explosion and rupture of boiler, Industrial and Construction Area",,,"-","Tidak Menular"
"W35.7","Explosion and rupture of boiler, Farm",,,"-","Tidak Menular"
"W35.8","Explosion and rupture of boiler, Other Specified Area",,,"-","Tidak Menular"
"W35.9","Explosion and rupture of boiler, Unspecified Place",,,"-","Tidak Menular"
"W36","Explosion and rupture of gas cylinder",,,"-","Tidak Menular"
"W36.0","Explosion and rupture of gas cylinder, Home",,,"-","Tidak Menular"
"W36.1","Explosion and rupture of gas cylinder, Residential Institution",,,"-","Tidak Menular"
"W36.2","Explosion and rupture of gas cylinder, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W36.3","Explosion and rupture of gas cylinder, Sports and Athletic Areas",,,"-","Tidak Menular"
"W36.4","Explosion and rupture of gas cylinder, Street and Highway",,,"-","Tidak Menular"
"W36.5","Explosion and rupture of gas cylinder, Trade and Service Area",,,"-","Tidak Menular"
"W36.6","Explosion and rupture of gas cylinder, Industrial and Construction Area",,,"-","Tidak Menular"
"W36.7","Explosion and rupture of gas cylinder, Farm",,,"-","Tidak Menular"
"W36.8","Explosion and rupture of gas cylinder, Other Specified Area",,,"-","Tidak Menular"
"W36.9","Explosion and rupture of gas cylinder, Unspecified Place",,,"-","Tidak Menular"
"W37","Explosion and rupture of pressurized tyre, pipe or hose",,,"-","Tidak Menular"
"W37.0","Explosion and rupture of pressurized tyre, pipe or hose, Home",,,"-","Tidak Menular"
"W37.1","Explosion and rupture of pressurized tyre, pipe or hose, Residential Institution",,,"-","Tidak Menular"
"W37.2","Explosion and rupture of pressurized tyre, pipe or hose, School, Other Institution and Public Admimi",,,"-","Tidak Menular"
"W37.3","Explosion and rupture of pressurized tyre, pipe or hose, Sports and Athletic Areas",,,"-","Tidak Menular"
"W37.4","Explosion and rupture of pressurized tyre, pipe or hose, Street and Highway",,,"-","Tidak Menular"
"W37.5","Explosion and rupture of pressurized tyre, pipe or hose, Trade and Service Area",,,"-","Tidak Menular"
"W37.6","Explosion and rupture of pressurized tyre, pipe or hose, Industrial and Construction Area",,,"-","Tidak Menular"
"W37.7","Explosion and rupture of pressurized tyre, pipe or hose, Farm",,,"-","Tidak Menular"
"W37.8","Explosion and rupture of pressurized tyre, pipe or hose, Other Specified Area",,,"-","Tidak Menular"
"W37.9","Explosion and rupture of pressurized tyre, pipe or hose, Unspecified Place",,,"-","Tidak Menular"
"W38","Explosion and rupture of other specified pressurized devices",,,"-","Tidak Menular"
"W38.0","Explosion and rupture of other specified pressurized devices, Home",,,"-","Tidak Menular"
"W38.1","Explosion and rupture of other specified pressurized devices, Residential Institution",,,"-","Tidak Menular"
"W38.2","Explosion and rupture of other specified pressurized devices, School, Other Institution and Public A",,,"-","Tidak Menular"
"W38.3","Explosion and rupture of other specified pressurized devices, Sports and Athletic Areas",,,"-","Tidak Menular"
"W38.4","Explosion and rupture of other specified pressurized devices, Street and Highway",,,"-","Tidak Menular"
"W38.5","Explosion and rupture of other specified pressurized devices, Trade and Service Area",,,"-","Tidak Menular"
"W38.6","Explosion and rupture of other specified pressurized devices, Industrial and Construction Area",,,"-","Tidak Menular"
"W38.7","Explosion and rupture of other specified pressurized devices, Farm",,,"-","Tidak Menular"
"W38.8","Explosion and rupture of other specified pressurized devices, Other Specified Area",,,"-","Tidak Menular"
"W38.9","Explosion and rupture of other specified pressurized devices, Unspecified Place",,,"-","Tidak Menular"
"W39","Discharge of firework",,,"-","Tidak Menular"
"W39.0","Discharge of firework, Home",,,"-","Tidak Menular"
"W39.1","Discharge of firework, Residential Institution",,,"-","Tidak Menular"
"W39.2","Discharge of firework, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W39.3","Discharge of firework, Sports and Athletic Areas",,,"-","Tidak Menular"
"W39.4","Discharge of firework, Street and Highway",,,"-","Tidak Menular"
"W39.5","Discharge of firework, Trade and Service Area",,,"-","Tidak Menular"
"W39.6","Discharge of firework, Industrial and Construction Area",,,"-","Tidak Menular"
"W39.7","Discharge of firework, Farm",,,"-","Tidak Menular"
"W39.8","Discharge of firework, Other Specified Area",,,"-","Tidak Menular"
"W39.9","Discharge of firework, Unspecified Place",,,"-","Tidak Menular"
"W40","Explosion of other materials",,,"-","Tidak Menular"
"W40.0","Explosion of other materials, Home",,,"-","Tidak Menular"
"W40.1","Explosion of other materials, Residential Institution",,,"-","Tidak Menular"
"W40.2","Explosion of other materials, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W40.3","Explosion of other materials, Sports and Athletic Areas",,,"-","Tidak Menular"
"W40.4","Explosion of other materials, Street and Highway",,,"-","Tidak Menular"
"W40.5","Explosion of other materials, Trade and Service Area",,,"-","Tidak Menular"
"W40.6","Explosion of other materials, Industrial and Construction Area",,,"-","Tidak Menular"
"W40.7","Explosion of other materials, Farm",,,"-","Tidak Menular"
"W40.8","Explosion of other materials, Other Specified Area",,,"-","Tidak Menular"
"W40.9","Explosion of other materials, Unspecified Place",,,"-","Tidak Menular"
"W41","Exposure to high-pressure jet",,,"-","Tidak Menular"
"W41.0","Exposure to high-pressure jet, Home",,,"-","Tidak Menular"
"W41.1","Exposure to high-pressure jet, Residential Institution",,,"-","Tidak Menular"
"W41.2","Exposure to high-pressure jet, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W41.3","Exposure to high-pressure jet, Sports and Athletic Areas",,,"-","Tidak Menular"
"W41.4","Exposure to high-pressure jet, Street and Highway",,,"-","Tidak Menular"
"W41.5","Exposure to high-pressure jet, Trade and Service Area",,,"-","Tidak Menular"
"W41.6","Exposure to high-pressure jet, Industrial and Construction Area",,,"-","Tidak Menular"
"W41.7","Exposure to high-pressure jet, Farm",,,"-","Tidak Menular"
"W41.8","Exposure to high-pressure jet, Other Specified Area",,,"-","Tidak Menular"
"W41.9","Exposure to high-pressure jet, Unspecified Place",,,"-","Tidak Menular"
"W42","Exposure to noise",,,"-","Tidak Menular"
"W42.0","Exposure to noise, Home",,,"-","Tidak Menular"
"W42.1","Exposure to noise, Residential Institution",,,"-","Tidak Menular"
"W42.2","Exposure to noise, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W42.3","Exposure to noise, Sports and Athletic Areas",,,"-","Tidak Menular"
"W42.4","Exposure to noise, Street and Highway",,,"-","Tidak Menular"
"W42.5","Exposure to noise, Trade and Service Area",,,"-","Tidak Menular"
"W42.6","Exposure to noise, Industrial and Construction Area",,,"-","Tidak Menular"
"W42.7","Exposure to noise, Farm",,,"-","Tidak Menular"
"W42.8","Exposure to noise, Other Specified Area",,,"-","Tidak Menular"
"W42.9","Exposure to noise, Unspecified Place",,,"-","Tidak Menular"
"W43","Exposure to vibration",,,"-","Tidak Menular"
"W43.0","Exposure to vibration, Home",,,"-","Tidak Menular"
"W43.1","Exposure to vibration, Residential Institution",,,"-","Tidak Menular"
"W43.2","Exposure to vibration, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W43.3","Exposure to vibration, Sports and Athletic Areas",,,"-","Tidak Menular"
"W43.4","Exposure to vibration, Street and Highway",,,"-","Tidak Menular"
"W43.5","Exposure to vibration, Trade and Service Area",,,"-","Tidak Menular"
"W43.6","Exposure to vibration, Industrial and Construction Area",,,"-","Tidak Menular"
"W43.7","Exposure to vibration, Farm",,,"-","Tidak Menular"
"W43.8","Exposure to vibration, Other Specified Area",,,"-","Tidak Menular"
"W43.9","Exposure to vibration, Unspecified Place",,,"-","Tidak Menular"
"W44","Foreign body entering into or through eye or natural orifice",,,"-","Tidak Menular"
"W44.0","Foreign body entering into or through eye or natural orifice, Home",,,"-","Tidak Menular"
"W44.1","Foreign body entering into or through eye or natural orifice, Residential Institution",,,"-","Tidak Menular"
"W44.2","Foreign body entering into or through eye or natural orifice, School, Other Institution and Public A",,,"-","Tidak Menular"
"W44.3","Foreign body entering into or through eye or natural orifice, Sports and Athletic Areas",,,"-","Tidak Menular"
"W44.4","Foreign body entering into or through eye or natural orifice, Street and Highway",,,"-","Tidak Menular"
"W44.5","Foreign body entering into or through eye or natural orifice, Trade and Service Area",,,"-","Tidak Menular"
"W44.6","Foreign body entering into or through eye or natural orifice, Industrial and Construction Area",,,"-","Tidak Menular"
"W44.7","Foreign body entering into or through eye or natural orifice, Farm",,,"-","Tidak Menular"
"W44.8","Foreign body entering into or through eye or natural orifice, Other Specified Area",,,"-","Tidak Menular"
"W44.9","Foreign body entering into or through eye or natural orifice, Unspecified Place",,,"-","Tidak Menular"
"W45","Foreign body or object entering through skin",,,"-","Tidak Menular"
"W45.0","Foreign body or object entering through skin, Home",,,"-","Tidak Menular"
"W45.1","Foreign body or object entering through skin, Residential Institution",,,"-","Tidak Menular"
"W45.2","Foreign body or object entering through skin, School, Other Institution and Public Admimistration Ar",,,"-","Tidak Menular"
"W45.3","Foreign body or object entering through skin, Sports and Athletic Areas",,,"-","Tidak Menular"
"W45.4","Foreign body or object entering through skin, Street and Highway",,,"-","Tidak Menular"
"W45.5","Foreign body or object entering through skin, Trade and Service Area",,,"-","Tidak Menular"
"W45.6","Foreign body or object entering through skin, Industrial and Construction Area",,,"-","Tidak Menular"
"W45.7","Foreign body or object entering through skin, Farm",,,"-","Tidak Menular"
"W45.8","Foreign body or object entering through skin, Other Specified Area",,,"-","Tidak Menular"
"W45.9","Foreign body or object entering through skin, Unspecified Place",,,"-","Tidak Menular"
"W46","Contact with hypodermic needle",,,"-","Tidak Menular"
"W46.0","Contact with hypodermic needle, Home",,,"-","Tidak Menular"
"W46.1","Contact with hypodermic needle, Residential Institution",,,"-","Tidak Menular"
"W46.2","Contact with hypodermic needle, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W46.3","Contact with hypodermic needle, Sports and Athletic Areas",,,"-","Tidak Menular"
"W46.4","Contact with hypodermic needle, Street and Highway",,,"-","Tidak Menular"
"W46.5","Contact with hypodermic needle, Trade and Service Area",,,"-","Tidak Menular"
"W46.6","Contact with hypodermic needle, Industrial and Construction Area",,,"-","Tidak Menular"
"W46.7","Contact with hypodermic needle, Farm",,,"-","Tidak Menular"
"W46.8","Contact with hypodermic needle, Other Specified Area",,,"-","Tidak Menular"
"W46.9","Contact with hypodermic needle, Unspecified Place",,,"-","Tidak Menular"
"W49","Exposure to other and unspecified inanimate mechanical forces",,,"-","Tidak Menular"
"W49.0","Exposure to other and unspecified inanimate mechanical forces, Home",,,"-","Tidak Menular"
"W49.1","Exposure to other and unspecified inanimate mechanical forces, Residential Institution",,,"-","Tidak Menular"
"W49.2","Exposure to other and unspecified inanimate mechanical forces, School, Other Institution and Public ",,,"-","Tidak Menular"
"W49.3","Exposure to other and unspecified inanimate mechanical forces, Sports and Athletic Areas",,,"-","Tidak Menular"
"W49.4","Exposure to other and unspecified inanimate mechanical forces, Street and Highway",,,"-","Tidak Menular"
"W49.5","Exposure to other and unspecified inanimate mechanical forces, Trade and Service Area",,,"-","Tidak Menular"
"W49.6","Exposure to other and unspecified inanimate mechanical forces, Industrial and Construction Area",,,"-","Tidak Menular"
"W49.7","Exposure to other and unspecified inanimate mechanical forces, Farm",,,"-","Tidak Menular"
"W49.8","Exposure to other and unspecified inanimate mechanical forces, Other Specified Area",,,"-","Tidak Menular"
"W49.9","Exposure to other and unspecified inanimate mechanical forces, Unspecified Place",,,"-","Tidak Menular"
"W50","Hit, struck, kicked, twisted, bitten or scratched by another person",,,"-","Tidak Menular"
"W50.0","Hit, struck, kicked, twisted, bitten or scratched by another person, Home",,,"-","Tidak Menular"
"W50.1","Hit, struck, kicked, twisted, bitten or scratched by another person, Residential Institution",,,"-","Tidak Menular"
"W50.2","Hit, struck, kicked, twisted, bitten or scratched by another person, School, Other Institution and P",,,"-","Tidak Menular"
"W50.3","Hit, struck, kicked, twisted, bitten or scratched by another person, Sports and Athletic Areas",,,"-","Tidak Menular"
"W50.4","Hit, struck, kicked, twisted, bitten or scratched by another person, Street and Highway",,,"-","Tidak Menular"
"W50.5","Hit, struck, kicked, twisted, bitten or scratched by another person, Trade and Service Area",,,"-","Tidak Menular"
"W50.6","Hit, struck, kicked, twisted, bitten or scratched by another person, Industrial and Construction Are",,,"-","Tidak Menular"
"W50.7","Hit, struck, kicked, twisted, bitten or scratched by another person, Farm",,,"-","Tidak Menular"
"W50.8","Hit, struck, kicked, twisted, bitten or scratched by another person, Other Specified Area",,,"-","Tidak Menular"
"W50.9","Hit, struck, kicked, twisted, bitten or scratched by another person, Unspecified Place",,,"-","Tidak Menular"
"W51","Striking against or bumped into by another person",,,"-","Tidak Menular"
"W51.0","Striking against or bumped into by another person, Home",,,"-","Tidak Menular"
"W51.1","Striking against or bumped into by another person, Residential Institution",,,"-","Tidak Menular"
"W51.2","Striking against or bumped into by another person, School, Other Institution and Public Admimistrati",,,"-","Tidak Menular"
"W51.3","Striking against or bumped into by another person, Sports and Athletic Areas",,,"-","Tidak Menular"
"W51.4","Striking against or bumped into by another person, Street and Highway",,,"-","Tidak Menular"
"W51.5","Striking against or bumped into by another person, Trade and Service Area",,,"-","Tidak Menular"
"W51.6","Striking against or bumped into by another person, Industrial and Construction Area",,,"-","Tidak Menular"
"W51.7","Striking against or bumped into by another person, Farm",,,"-","Tidak Menular"
"W51.8","Striking against or bumped into by another person, Other Specified Area",,,"-","Tidak Menular"
"W51.9","Striking against or bumped into by another person, Unspecified Place",,,"-","Tidak Menular"
"W52","Crushed, pushed or stepped on by crowd or human stampede",,,"-","Tidak Menular"
"W52.0","Crushed, pushed or stepped on by crowd or human stampede, Home",,,"-","Tidak Menular"
"W52.1","Crushed, pushed or stepped on by crowd or human stampede, Residential Institution",,,"-","Tidak Menular"
"W52.2","Crushed, pushed or stepped on by crowd or human stampede, School, Other Institution and Public Admim",,,"-","Tidak Menular"
"W52.3","Crushed, pushed or stepped on by crowd or human stampede, Sports and Athletic Areas",,,"-","Tidak Menular"
"W52.4","Crushed, pushed or stepped on by crowd or human stampede, Street and Highway",,,"-","Tidak Menular"
"W52.5","Crushed, pushed or stepped on by crowd or human stampede, Trade and Service Area",,,"-","Tidak Menular"
"W52.6","Crushed, pushed or stepped on by crowd or human stampede, Industrial and Construction Area",,,"-","Tidak Menular"
"W52.7","Crushed, pushed or stepped on by crowd or human stampede, Farm",,,"-","Tidak Menular"
"W52.8","Crushed, pushed or stepped on by crowd or human stampede, Other Specified Area",,,"-","Tidak Menular"
"W52.9","Crushed, pushed or stepped on by crowd or human stampede, Unspecified Place",,,"-","Tidak Menular"
"W53","Bitten by rat",,,"-","Tidak Menular"
"W53.0","Bitten by rat, Home",,,"-","Tidak Menular"
"W53.1","Bitten by rat, Residential Institution",,,"-","Tidak Menular"
"W53.2","Bitten by rat, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W53.3","Bitten by rat, Sports and Athletic Areas",,,"-","Tidak Menular"
"W53.4","Bitten by rat, Street and Highway",,,"-","Tidak Menular"
"W53.5","Bitten by rat, Trade and Service Area",,,"-","Tidak Menular"
"W53.6","Bitten by rat, Industrial and Construction Area",,,"-","Tidak Menular"
"W53.7","Bitten by rat, Farm",,,"-","Tidak Menular"
"W53.8","Bitten by rat, Other Specified Area",,,"-","Tidak Menular"
"W53.9","Bitten by rat, Unspecified Place",,,"-","Tidak Menular"
"W54","Bitten or struck by dog",,,"-","Tidak Menular"
"W54.0","Bitten or struck by dog, Home",,,"-","Tidak Menular"
"W54.1","Bitten or struck by dog, Residential Institution",,,"-","Tidak Menular"
"W54.2","Bitten or struck by dog, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W54.3","Bitten or struck by dog, Sports and Athletic Areas",,,"-","Tidak Menular"
"W54.4","Bitten or struck by dog, Street and Highway",,,"-","Tidak Menular"
"W54.5","Bitten or struck by dog, Trade and Service Area",,,"-","Tidak Menular"
"W54.6","Bitten or struck by dog, Industrial and Construction Area",,,"-","Tidak Menular"
"W54.7","Bitten or struck by dog, Farm",,,"-","Tidak Menular"
"W54.8","Bitten or struck by dog, Other Specified Area",,,"-","Tidak Menular"
"W54.9","Bitten or struck by dog, Unspecified Place",,,"-","Tidak Menular"
"W55","Bitten or struck by other mammals",,,"-","Tidak Menular"
"W55.0","Bitten or struck by other mammals, Home",,,"-","Tidak Menular"
"W55.1","Bitten or struck by other mammals, Residential Institution",,,"-","Tidak Menular"
"W55.2","Bitten or struck by other mammals, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W55.3","Bitten or struck by other mammals, Sports and Athletic Areas",,,"-","Tidak Menular"
"W55.4","Bitten or struck by other mammals, Street and Highway",,,"-","Tidak Menular"
"W55.5","Bitten or struck by other mammals, Trade and Service Area",,,"-","Tidak Menular"
"W55.6","Bitten or struck by other mammals, Industrial and Construction Area",,,"-","Tidak Menular"
"W55.7","Bitten or struck by other mammals, Farm",,,"-","Tidak Menular"
"W55.8","Bitten or struck by other mammals, Other Specified Area",,,"-","Tidak Menular"
"W55.9","Bitten or struck by other mammals, Unspecified Place",,,"-","Tidak Menular"
"W56","Contact with marine animal",,,"-","Tidak Menular"
"W56.0","Contact with marine animal, Home",,,"-","Tidak Menular"
"W56.1","Contact with marine animal, Residential Institution",,,"-","Tidak Menular"
"W56.2","Contact with marine animal, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W56.3","Contact with marine animal, Sports and Athletic Areas",,,"-","Tidak Menular"
"W56.4","Contact with marine animal, Street and Highway",,,"-","Tidak Menular"
"W56.5","Contact with marine animal, Trade and Service Area",,,"-","Tidak Menular"
"W56.6","Contact with marine animal, Industrial and Construction Area",,,"-","Tidak Menular"
"W56.7","Contact with marine animal, Farm",,,"-","Tidak Menular"
"W56.8","Contact with marine animal, Other Specified Area",,,"-","Tidak Menular"
"W56.9","Contact with marine animal, Unspecified Place",,,"-","Tidak Menular"
"W57","Bitten or stung by nonvenomous insect and other nonvenomous arthropods",,,"-","Tidak Menular"
"W57.0","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Home",,,"-","Tidak Menular"
"W57.1","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Residential Institution",,,"-","Tidak Menular"
"W57.2","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, School, Other Institution an",,,"-","Tidak Menular"
"W57.3","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Sports and Athletic Areas",,,"-","Tidak Menular"
"W57.4","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Street and Highway",,,"-","Tidak Menular"
"W57.5","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Trade and Service Area",,,"-","Tidak Menular"
"W57.6","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Industrial and Construction ",,,"-","Tidak Menular"
"W57.7","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Farm",,,"-","Tidak Menular"
"W57.8","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Other Specified Area",,,"-","Tidak Menular"
"W57.9","Bitten or stung by nonvenomous insect and other nonvenomous arthropods, Unspecified Place",,,"-","Tidak Menular"
"W58","Bitten or struck by crocodile or alligator",,,"-","Tidak Menular"
"W58.0","Bitten or struck by crocodile or alligator, Home",,,"-","Tidak Menular"
"W58.1","Bitten or struck by crocodile or alligator, Residential Institution",,,"-","Tidak Menular"
"W58.2","Bitten or struck by crocodile or alligator, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W58.3","Bitten or struck by crocodile or alligator, Sports and Athletic Areas",,,"-","Tidak Menular"
"W58.4","Bitten or struck by crocodile or alligator, Street and Highway",,,"-","Tidak Menular"
"W58.5","Bitten or struck by crocodile or alligator, Trade and Service Area",,,"-","Tidak Menular"
"W58.6","Bitten or struck by crocodile or alligator, Industrial and Construction Area",,,"-","Tidak Menular"
"W58.7","Bitten or struck by crocodile or alligator, Farm",,,"-","Tidak Menular"
"W58.8","Bitten or struck by crocodile or alligator, Other Specified Area",,,"-","Tidak Menular"
"W58.9","Bitten or struck by crocodile or alligator, Unspecified Place",,,"-","Tidak Menular"
"W59","Bitten or crushed by other reptiles",,,"-","Tidak Menular"
"W59.0","Bitten or crushed by other reptiles, Home",,,"-","Tidak Menular"
"W59.1","Bitten or crushed by other reptiles, Residential Institution",,,"-","Tidak Menular"
"W59.2","Bitten or crushed by other reptiles, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W59.3","Bitten or crushed by other reptiles, Sports and Athletic Areas",,,"-","Tidak Menular"
"W59.4","Bitten or crushed by other reptiles, Street and Highway",,,"-","Tidak Menular"
"W59.5","Bitten or crushed by other reptiles, Trade and Service Area",,,"-","Tidak Menular"
"W59.6","Bitten or crushed by other reptiles, Industrial and Construction Area",,,"-","Tidak Menular"
"W59.7","Bitten or crushed by other reptiles, Farm",,,"-","Tidak Menular"
"W59.8","Bitten or crushed by other reptiles, Other Specified Area",,,"-","Tidak Menular"
"W59.9","Bitten or crushed by other reptiles, Unspecified Place",,,"-","Tidak Menular"
"W60","Contact with plant thorns and spines and sharp leaves",,,"-","Tidak Menular"
"W60.0","Contact with plant thorns and spines and sharp leaves, Home",,,"-","Tidak Menular"
"W60.1","Contact with plant thorns and spines and sharp leaves, Residential Institution",,,"-","Tidak Menular"
"W60.2","Contact with plant thorns and spines and sharp leaves, School, Other Institution and Public Admimist",,,"-","Tidak Menular"
"W60.3","Contact with plant thorns and spines and sharp leaves, Sports and Athletic Areas",,,"-","Tidak Menular"
"W60.4","Contact with plant thorns and spines and sharp leaves, Street and Highway",,,"-","Tidak Menular"
"W60.5","Contact with plant thorns and spines and sharp leaves, Trade and Service Area",,,"-","Tidak Menular"
"W60.6","Contact with plant thorns and spines and sharp leaves, Industrial and Construction Area",,,"-","Tidak Menular"
"W60.7","Contact with plant thorns and spines and sharp leaves, Farm",,,"-","Tidak Menular"
"W60.8","Contact with plant thorns and spines and sharp leaves, Other Specified Area",,,"-","Tidak Menular"
"W60.9","Contact with plant thorns and spines and sharp leaves, Unspecified Place",,,"-","Tidak Menular"
"W64","Exposure to other and unspecified animate mechanical forces",,,"-","Tidak Menular"
"W64.0","Exposure to other and unspecified animate mechanical forces, Home",,,"-","Tidak Menular"
"W64.1","Exposure to other and unspecified animate mechanical forces, Residential Institution",,,"-","Tidak Menular"
"W64.2","Exposure to other and unspecified animate mechanical forces, School, Other Institution and Public Ad",,,"-","Tidak Menular"
"W64.3","Exposure to other and unspecified animate mechanical forces, Sports and Athletic Areas",,,"-","Tidak Menular"
"W64.4","Exposure to other and unspecified animate mechanical forces, Street and Highway",,,"-","Tidak Menular"
"W64.5","Exposure to other and unspecified animate mechanical forces, Trade and Service Area",,,"-","Tidak Menular"
"W64.6","Exposure to other and unspecified animate mechanical forces, Industrial and Construction Area",,,"-","Tidak Menular"
"W64.7","Exposure to other and unspecified animate mechanical forces, Farm",,,"-","Tidak Menular"
"W64.8","Exposure to other and unspecified animate mechanical forces, Other Specified Area",,,"-","Tidak Menular"
"W64.9","Exposure to other and unspecified animate mechanical forces, Unspecified Place",,,"-","Tidak Menular"
"W65","Drowning and submersion while in bath-tub",,,"-","Tidak Menular"
"W65.0","Drowning and submersion while in bath-tub, Home",,,"-","Tidak Menular"
"W65.1","Drowning and submersion while in bath-tub, Residential Institution",,,"-","Tidak Menular"
"W65.2","Drowning and submersion while in bath-tub, School, Other Institution and Public Admimistration Area",,,"-","Tidak Menular"
"W65.3","Drowning and submersion while in bath-tub, Sports and Athletic Areas",,,"-","Tidak Menular"
"W65.4","Drowning and submersion while in bath-tub, Street and Highway",,,"-","Tidak Menular"
"W65.5","Drowning and submersion while in bath-tub, Trade and Service Area",,,"-","Tidak Menular"
"W65.6","Drowning and submersion while in bath-tub, Industrial and Construction Area",,,"-","Tidak Menular"
"W65.7","Drowning and submersion while in bath-tub, Farm",,,"-","Tidak Menular"
"W65.8","Drowning and submersion while in bath-tub, Other Specified Area",,,"-","Tidak Menular"
"W65.9","Drowning and submersion while in bath-tub, Unspecified Place",,,"-","Tidak Menular"
"W66","Drowning and submersion following fall into bath-tub",,,"-","Tidak Menular"
"W66.0","Drowning and submersion following fall into bath-tub, Home",,,"-","Tidak Menular"
"W66.1","Drowning and submersion following fall into bath-tub, Residential Institution",,,"-","Tidak Menular"
"W66.2","Drowning and submersion following fall into bath-tub, School, Other Institution and Public Admimistr",,,"-","Tidak Menular"
"W66.3","Drowning and submersion following fall into bath-tub, Sports and Athletic Areas",,,"-","Tidak Menular"
"W66.4","Drowning and submersion following fall into bath-tub, Street and Highway",,,"-","Tidak Menular"
"W66.5","Drowning and submersion following fall into bath-tub, Trade and Service Area",,,"-","Tidak Menular"
"W66.6","Drowning and submersion following fall into bath-tub, Industrial and Construction Area",,,"-","Tidak Menular"
"W66.7","Drowning and submersion following fall into bath-tub, Farm",,,"-","Tidak Menular"
"W66.8","Drowning and submersion following fall into bath-tub, Other Specified Area",,,"-","Tidak Menular"
"W66.9","Drowning and submersion following fall into bath-tub, Unspecified Place",,,"-","Tidak Menular"
"W67","Drowning and submersion while in swimming-pool",,,"-","Tidak Menular"
"W67.0","Drowning and submersion while in swimming-pool, Home",,,"-","Tidak Menular"
"W67.1","Drowning and submersion while in swimming-pool, Residential Institution",,,"-","Tidak Menular"
"W67.2","Drowning and submersion while in swimming-pool, School, Other Institution and Public Admimistration ",,,"-","Tidak Menular"
"W67.3","Drowning and submersion while in swimming-pool, Sports and Athletic Areas",,,"-","Tidak Menular"
"W67.4","Drowning and submersion while in swimming-pool, Street and Highway",,,"-","Tidak Menular"
"W67.5","Drowning and submersion while in swimming-pool, Trade and Service Area",,,"-","Tidak Menular"
"W67.6","Drowning and submersion while in swimming-pool, Industrial and Construction Area",,,"-","Tidak Menular"
"W67.7","Drowning and submersion while in swimming-pool, Farm",,,"-","Tidak Menular"
"W67.8","Drowning and submersion while in swimming-pool, Other Specified Area",,,"-","Tidak Menular"
"W67.9","Drowning and submersion while in swimming-pool, Unspecified Place",,,"-","Tidak Menular"
"W68","Drowning and submersion following fall into swimming-pool",,,"-","Tidak Menular"
"W68.0","Drowning and submersion following fall into swimming-pool, Home",,,"-","Tidak Menular"
"W68.1","Drowning and submersion following fall into swimming-pool, Residential Institution",,,"-","Tidak Menular"
"W68.2","Drowning and submersion following fall into swimming-pool, School, Other Institution and Public Admi",,,"-","Tidak Menular"
"W68.3","Drowning and submersion following fall into swimming-pool, Sports and Athletic Areas",,,"-","Tidak Menular"
"W68.4","Drowning and submersion following fall into swimming-pool, Street and Highway",,,"-","Tidak Menular"
"W68.5","Drowning and submersion following fall into swimming-pool, Trade and Service Area",,,"-","Tidak Menular"
"W68.6","Drowning and submersion following fall into swimming-pool, Industrial and Construction Area",,,"-","Tidak Menular"
"W68.7","Drowning and submersion following fall into swimming-pool, Farm",,,"-","Tidak Menular"
"W68.8","Drowning and submersion following fall into swimming-pool, Other Specified Area",,,"-","Tidak Menular"
"W68.9","Drowning and submersion following fall into swimming-pool, Unspecified Place",,,"-","Tidak Menular"
"W69","Drowning and submersion while in natural water",,,"-","Tidak Menular"
"W69.0","Drowning and submersion while in natural water, Home",,,"-","Tidak Menular"
